"date","book_id","quantity","sales"
2020-10-08,"X0R0Q0",3,39.69
2020-10-08,"L5Q4I5",2,16.04
2020-10-08,"W2B2O2",1,16.71
2020-10-08,"J3J0M3",3,53.31
2020-10-08,"N0N2P0",4,10
2020-10-08,"N1P6D1",3,37.35
2020-10-08,"C2R5O2",4,47.08
2020-10-08,"U3X1H3",3,22.89
2020-10-08,"L5L8T5",4,57.16
2020-10-08,"O0A3F0",2,33.28
2020-10-08,"N5A7U5",2,17.34
2020-10-08,"L7O0G7",4,42.92
2020-10-08,"D5R9M5",2,17.48
2020-10-08,"V6H2W6",2,18.04
2020-10-08,"A1U8B1",3,46.29
2020-10-08,"A2D9K2",3,27.27
2020-10-08,"A2D9K2",3,27.27
2020-10-08,"D4E0D4",3,49.74
2020-10-08,"K6H2B6",2,25.24
2020-10-08,"G6U1M6",3,18.99
2020-10-08,"L7V3O7",1,10.41
2020-10-08,"O2B0Y2",1,7.42
2020-10-08,"J3H1K3",2,17.1
2020-10-08,"B5B2N5",1,7.73
2020-10-08,"P8Z0H8",2,22.46
2020-10-08,"O3U1H3",4,54.52
2020-10-08,"Z1L3G1",1,10.25
2020-10-08,"H8C3U8",3,44.07
2020-10-09,"C3V0S3",1,12.46
2020-10-09,"E5V6B5",4,47.56
2020-10-09,"L1H9D1",1,17.07
2020-10-09,"M8E0S8",3,19.47
2020-10-09,"K2J4E2",2,18.8
2020-10-09,"Y8L4H8",1,4.28
2020-10-09,"C1Q1Q1",1,10.51
2020-10-09,"D8G9X8",3,44.16
2020-10-09,"B8F8E8",2,9.44
2020-10-09,"Z6B4S6",4,36.44
2020-10-09,"P2G9V2",1,7.56
2020-10-09,"K5N5Z5",1,12.28
2020-10-09,"P2B0N2",4,22.4
2020-10-09,"D9W2W9",3,29.97
2020-10-09,"A9S8L9",4,44.24
2020-10-09,"K5S6V5",4,41.56
2020-10-09,"H1N2P1",3,49.62
2020-10-09,"D2U7B2",1,20.26
2020-10-09,"I2J1C2",1,12.41
2020-10-09,"W9N9T9",3,35.1
2020-10-09,"U7Q3R7",2,4.08
2020-10-09,"Q9U0T9",3,41.94
2020-10-09,"O9X9P9",1,2.7
2020-10-09,"I6P0M6",1,11.69
2020-10-09,"N0E1S0",4,81.76
2020-10-09,"N0E1S0",3,61.32
2020-10-09,"S4I3W4",4,45.44
2020-10-09,"N4C5O4",4,50.36
2020-10-09,"R3O7R3",3,6.69
2020-10-09,"L7O2D7",4,44.56
2020-10-09,"K6N6H6",3,30.33
2020-10-09,"Z8G3L8",3,38.85
2020-10-09,"E5X3S5",2,18.06
2020-10-09,"K3C4F3",3,37.86
2020-10-09,"O1F3Z1",1,14.82
2020-10-09,"G7V5D7",2,5.92
2020-10-09,"O3T9N3",3,15.09
2020-10-09,"T1F6P1",4,43.88
2020-10-09,"X2V2U2",3,41.94
2020-10-09,"F5Z4R5",2,24.2
2020-10-09,"S0X2W0",3,9.51
2020-10-09,"R2U5Q2",2,37.76
2020-10-09,"L2A2K2",3,41.58
2020-10-09,"C8Y0V8",3,21.63
2020-10-09,"C8Y0V8",4,28.84
2020-10-09,"V3Q1H3",2,40.24
2020-10-09,"Z1C3E1",4,65.48
2020-10-09,"J8D4L8",1,10.01
2020-10-09,"S8F6U8",1,7.1
2020-10-09,"S9C3G9",1,14.36
2020-10-09,"F4Q0Y4",4,43.88
2020-10-09,"P7I7W7",1,12.43
2020-10-09,"I0I6Z0",1,9.84
2020-10-09,"O8I3I8",1,14.12
2020-10-09,"X6A9M6",1,10.15
2020-10-09,"H4R1Q4",4,28.96
2020-10-09,"W8P6C8",2,21.62
2020-10-09,"J3N5Z3",4,47.92
2020-10-09,"K6B1N6",3,19.26
2020-10-09,"U4P1U4",1,9.87
2020-10-09,"H8N1G8",3,58.47
2020-10-09,"Y5V7T5",1,10.02
2020-10-09,"Y5V7T5",1,10.02
2020-10-09,"F8E1V8",1,17.08
2020-10-10,"R8A2M8",3,46.65
2020-10-10,"F8S9Q8",4,51.56
2020-10-10,"S7E6J7",2,13.44
2020-10-10,"Q2F9I2",2,8.88
2020-10-10,"V0H0V0",1,11.95
2020-10-10,"P9R3D9",3,36
2020-10-10,"P9R3D9",3,36
2020-10-10,"D3C0P3",3,28.32
2020-10-10,"R2S2O2",3,38.22
2020-10-10,"E7I9V7",3,15.45
2020-10-10,"H6N3G6",1,16.48
2020-10-10,"N4G4T4",1,9.48
2020-10-10,"Y8L4H8",4,17.12
2020-10-10,"V7L6N7",4,28.44
2020-10-10,"S9L6Y9",1,9.75
2020-10-10,"X7M0V7",2,15.64
2020-10-10,"L1U4N1",3,43.89
2020-10-10,"A8B2J8",1,13.09
2020-10-10,"U8S1P8",3,31.77
2020-10-10,"U8B8G8",1,14.3
2020-10-10,"N5F0H5",4,13.2
2020-10-10,"P3S4Y3",3,24.6
2020-10-10,"Z7Q9K7",1,12.93
2020-10-10,"Z7Q9K7",3,38.79
2020-10-10,"C9N1A9",4,15.24
2020-10-10,"C9N1A9",1,3.81
2020-10-10,"L7E1C7",2,15.9
2020-10-10,"D0W9T0",2,24.74
2020-10-10,"N2S2Z2",1,9.95
2020-10-10,"K9T8D9",3,13.35
2020-10-10,"A9F3E9",3,32.88
2020-10-10,"Q5B9L5",1,9.85
2020-10-10,"Q5B9L5",3,29.55
2020-10-10,"U2D3W2",4,31.56
2020-10-10,"R2V8Q2",2,22.98
2020-10-10,"X7C9Z7",4,23.44
2020-10-10,"Y5L3X5",3,21.21
2020-10-10,"D2U7B2",4,81.04
2020-10-10,"C8X0S8",1,5.13
2020-10-10,"Q4A6F4",2,21.32
2020-10-10,"C0W7A0",2,23.28
2020-10-10,"W9N9T9",3,35.1
2020-10-10,"K3U0G3",2,16.68
2020-10-10,"V9Y0B9",2,9.5
2020-10-10,"N0F3T0",3,15.24
2020-10-10,"J5J1H5",2,22.66
2020-10-10,"N5I2E5",2,17.02
2020-10-10,"U9W0X9",4,82.36
2020-10-10,"G3X7X3",3,16.29
2020-10-10,"Y8E9G8",1,13.26
2020-10-10,"Q3B2F3",1,7.21
2020-10-10,"F3E5H3",1,17.27
2020-10-10,"L2W2B2",4,40.4
2020-10-10,"L2W2B2",3,30.3
2020-10-10,"L2W2B2",1,10.1
2020-10-10,"M4W5K4",2,36.26
2020-10-10,"D7G2Z7",4,22.6
2020-10-10,"R1Q8X1",3,31.5
2020-10-10,"L1F6A1",2,20.22
2020-10-10,"U5F9O5",2,10.3
2020-10-10,"U8V4C8",2,18.48
2020-10-10,"Y4G0X4",1,13.28
2020-10-10,"H2U7B2",3,30.18
2020-10-10,"U2T8P2",2,17.78
2020-10-10,"T1X9B1",3,30.48
2020-10-10,"M6R3I6",3,23.85
2020-10-10,"X0R0Q0",2,26.46
2020-10-10,"F7Z7S7",4,80.4
2020-10-10,"H5A4H5",3,19.47
2020-10-10,"R9I7L9",1,2.75
2020-10-10,"G7V5D7",1,2.96
2020-10-10,"C5G1A5",2,15.78
2020-10-10,"J9L0J9",2,18.88
2020-10-10,"U7H1R7",3,7.98
2020-10-10,"S7I8Z7",2,23.22
2020-10-10,"V8U8T8",4,53.92
2020-10-10,"G2I9I2",2,19.8
2020-10-10,"N1J4Z1",3,40.71
2020-10-10,"P3R3R3",1,9.13
2020-10-10,"Q6N3M6",3,24.48
2020-10-10,"N7U2Q7",2,28.54
2020-10-10,"Z6P6Q6",1,4.28
2020-10-10,"O8C6E8",2,6.22
2020-10-10,"S0X2W0",3,9.51
2020-10-10,"S0X2W0",1,3.17
2020-10-10,"D5O1H5",1,12.04
2020-10-10,"D5O1H5",2,24.08
2020-10-10,"D5O1H5",1,12.04
2020-10-10,"R2U5Q2",2,37.76
2020-10-10,"W7X5O7",4,46.24
2020-10-10,"G2Q0R2",2,19.62
2020-10-10,"C1G4W1",2,27.98
2020-10-10,"V3Q1H3",3,60.36
2020-10-10,"W8X7K8",2,8.86
2020-10-10,"W8J7U8",1,5.62
2020-10-10,"T2O0D2",4,42.32
2020-10-10,"Y1S2O1",2,8.7
2020-10-10,"E4M2A4",3,31.68
2020-10-10,"N9L3L9",1,14.81
2020-10-10,"D9E7G9",1,9.34
2020-10-10,"G9Y3Z9",3,14.4
2020-10-10,"M9Q1H9",4,17.76
2020-10-10,"D5R9M5",1,8.74
2020-10-10,"C6V3Z6",2,27.36
2020-10-10,"F7G9H7",4,51.72
2020-10-10,"A1U8B1",3,46.29
2020-10-10,"I0I6Z0",3,29.52
2020-10-10,"H3S0K3",1,16.26
2020-10-10,"T0A9L0",3,60
2020-10-10,"K7Z1E7",3,24.99
2020-10-10,"P4D5S4",3,20.43
2020-10-10,"U7Z5K7",4,77.08
2020-10-10,"Y6N7H6",4,40.48
2020-10-10,"I2Z7T2",1,13.49
2020-10-10,"I2Z7T2",4,53.96
2020-10-10,"C3V6J3",4,25.2
2020-10-10,"B2U5N2",2,16.7
2020-10-10,"N4R0D4",1,14.31
2020-10-10,"N1W6X1",3,32.73
2020-10-10,"L9A0L9",2,7.5
2020-10-10,"L9A0L9",4,15
2020-10-10,"V8H1L8",4,67.2
2020-10-10,"B9Y4X9",1,5.04
2020-10-10,"X1X7J1",3,29.97
2020-10-11,"I4Y5X4",2,12.96
2020-10-11,"E5V6B5",1,11.89
2020-10-11,"P9W8T9",2,22.24
2020-10-11,"R2S2O2",3,38.22
2020-10-11,"Z7D6N7",3,23.97
2020-10-11,"Q8G6N8",2,26.04
2020-10-11,"A1S2E1",2,19.54
2020-10-11,"H0S8R0",2,18.36
2020-10-11,"W7I4B7",3,39.75
2020-10-11,"K6N6B6",3,15.27
2020-10-11,"K2J4E2",4,37.6
2020-10-11,"E8H3A8",3,17.28
2020-10-11,"K4O1Q4",1,6.46
2020-10-11,"Z6B4S6",2,18.22
2020-10-11,"A7K6D7",3,29.91
2020-10-11,"P7F1S7",2,20.28
2020-10-11,"X7C9Z7",2,11.72
2020-10-11,"C3Y5X3",3,38.97
2020-10-11,"M6M3D6",4,56.52
2020-10-11,"C8B2C8",2,24.1
2020-10-11,"I2J1C2",2,24.82
2020-10-11,"P6J5N6",3,20.52
2020-10-11,"U1I4Y1",1,19.8
2020-10-11,"N6J3V6",3,24.33
2020-10-11,"C2Z8Q2",4,70.76
2020-10-11,"Y6J6N6",3,33.78
2020-10-11,"F3S5P3",1,10.56
2020-10-11,"A2J9O2",2,11.1
2020-10-11,"T4G5N4",2,21.06
2020-10-11,"F7Z7S7",1,20.1
2020-10-11,"Y2Y4Q2",4,49
2020-10-11,"A5H1X5",4,42
2020-10-11,"O3T9N3",1,5.03
2020-10-11,"B0V1D0",2,41.32
2020-10-11,"N1J4Z1",3,40.71
2020-10-11,"N0V8E0",3,25.11
2020-10-11,"T9T1N9",1,9.43
2020-10-11,"C8B9S8",3,55.53
2020-10-11,"N2T9G2",2,19.46
2020-10-11,"F3Z3X3",2,14.44
2020-10-11,"M1H3R1",1,16.15
2020-10-11,"L4H8J4",4,32.84
2020-10-11,"E2W1U2",2,14.1
2020-10-11,"Q4W9Y4",4,20.96
2020-10-11,"A1U8B1",1,15.43
2020-10-11,"V1F9L1",3,30.33
2020-10-11,"P4D5S4",4,27.24
2020-10-11,"I0O7U0",4,66.4
2020-10-11,"E1A9A1",4,39.32
2020-10-11,"M8E5R8",3,23.31
2020-10-11,"M9W3L9",2,19.88
2020-10-11,"K7Z0Q7",3,29.04
2020-10-11,"O7X1I7",2,6.7
2020-10-11,"O7X1I7",1,3.35
2020-10-11,"Y5V7T5",3,30.06
2020-10-12,"X8S6H8",3,20.64
2020-10-12,"U3Q2H3",1,13.81
2020-10-12,"M4Q3G4",4,60.4
2020-10-12,"S6V6Q6",4,40.4
2020-10-12,"U8Z0I8",4,17.96
2020-10-12,"A7D2F7",1,2.08
2020-10-12,"N2P3M2",3,17.73
2020-10-12,"Q0Q2Y0",3,21.84
2020-10-12,"P6J1P6",1,10.84
2020-10-12,"Q8G6N8",1,13.02
2020-10-12,"S6B7F6",4,50.04
2020-10-12,"L6I1N6",1,5.95
2020-10-12,"Z4P6L4",1,4.68
2020-10-12,"X7M0V7",2,15.64
2020-10-12,"Y6N4X6",2,9.24
2020-10-12,"N4Z9V4",3,22.71
2020-10-12,"Y4R5X4",1,5.53
2020-10-12,"H3U2E3",3,8.37
2020-10-12,"P2G9V2",2,15.12
2020-10-12,"A5B5K5",4,31.32
2020-10-12,"M2T9B2",4,37.04
2020-10-12,"W4U7Y4",3,36.24
2020-10-12,"L2S6O2",3,37.05
2020-10-12,"R2B8A2",2,28.82
2020-10-12,"A7K6D7",4,39.88
2020-10-12,"X5X3I5",3,42.9
2020-10-12,"V6Y7Q6",3,33
2020-10-12,"G6Y3T6",2,21.7
2020-10-12,"C8B2C8",1,12.05
2020-10-12,"K7J1D7",2,17.18
2020-10-12,"Y8M5D8",4,67.56
2020-10-12,"J1W2P1",1,7.65
2020-10-12,"F6Q4W6",2,17.6
2020-10-12,"U1I4Y1",4,79.2
2020-10-12,"I1Q5M1",1,9.58
2020-10-12,"Q4T2V4",3,33.33
2020-10-12,"I6P0M6",3,35.07
2020-10-12,"T5G8Y5",1,6.06
2020-10-12,"R1Q8X1",1,10.5
2020-10-12,"H2U7B2",1,10.06
2020-10-12,"R6G1J6",2,19.46
2020-10-12,"S7A1F7",3,33.09
2020-10-12,"Y5P2D5",1,15.11
2020-10-12,"K6N6H6",2,20.22
2020-10-12,"W8A4L8",1,7.34
2020-10-12,"P8Y8D8",3,18.9
2020-10-12,"F3D4K3",2,15.8
2020-10-12,"S5S2F5",2,31.46
2020-10-12,"J1F0M1",1,8.83
2020-10-12,"G6K2B6",4,61.4
2020-10-12,"H6G1Y6",2,40.54
2020-10-12,"U8T8T8",3,39.12
2020-10-12,"R0V1L0",2,23.16
2020-10-12,"V9C2R9",3,32.49
2020-10-12,"H4I3T4",4,21.28
2020-10-12,"W8X7K8",2,8.86
2020-10-12,"O4S6V4",1,6.22
2020-10-12,"E1Z8B1",3,52.71
2020-10-12,"F4Q0Y4",4,43.88
2020-10-12,"B2W2Q2",3,15.12
2020-10-12,"Z5X0F5",4,49.24
2020-10-12,"J6B1B6",1,14.94
2020-10-12,"T0Q1S0",4,37.68
2020-10-12,"Q6E4I6",3,29.01
2020-10-12,"H7Y3Z7",3,45.57
2020-10-12,"A0F2I0",2,27.02
2020-10-12,"Y4X9C4",1,8.63
2020-10-12,"A2P1U2",3,13.68
2020-10-12,"M7S8O7",2,13.2
2020-10-12,"K8J8H8",3,35.67
2020-10-12,"S2P2Y2",2,39.64
2020-10-12,"Z1L3G1",4,41
2020-10-12,"X9E8D9",3,57.63
2020-10-13,"E2M2M2",4,51.96
2020-10-13,"R8A2M8",2,31.1
2020-10-13,"E5V6B5",3,35.67
2020-10-13,"N2P3M2",2,11.82
2020-10-13,"E3U0X3",2,19.1
2020-10-13,"P7Q1V7",2,33.34
2020-10-13,"T1R3A1",1,9.12
2020-10-13,"W7J9B7",4,47.48
2020-10-13,"S3P1G3",1,9.25
2020-10-13,"Y8L4H8",4,17.12
2020-10-13,"P6J5T6",3,20.43
2020-10-13,"B8F8E8",2,9.44
2020-10-13,"X7M0V7",1,7.82
2020-10-13,"U2P4B2",4,25.48
2020-10-13,"L2W1F2",1,10.11
2020-10-13,"U8B8G8",1,14.3
2020-10-13,"Z6B4S6",2,18.22
2020-10-13,"P3S4Y3",3,24.6
2020-10-13,"H4L0T4",2,18.92
2020-10-13,"A0A5Y0",3,17.16
2020-10-13,"D9W2W9",1,9.99
2020-10-13,"K5S6V5",3,31.17
2020-10-13,"M5Q1J5",2,27.96
2020-10-13,"R2E2B2",3,30.21
2020-10-13,"S4N8N4",2,20.5
2020-10-13,"Q3H7N3",3,28.77
2020-10-13,"E4U1U4",1,11.97
2020-10-13,"U1I4Y1",3,59.4
2020-10-13,"Y7C1P7",4,58.08
2020-10-13,"K7D1V7",3,24.18
2020-10-13,"M6G2B6",4,26.24
2020-10-13,"O6E7Q6",4,25.12
2020-10-13,"E9G4F9",3,48.66
2020-10-13,"Y5P2D5",2,30.22
2020-10-13,"H1Y4L1",4,74.24
2020-10-13,"B6P3T6",3,30.84
2020-10-13,"V9I4J9",4,34.32
2020-10-13,"V9I4J9",2,17.16
2020-10-13,"Y2P2Q2",4,30.68
2020-10-13,"R5P3F5",1,10.72
2020-10-13,"F0T3X0",3,17.94
2020-10-13,"P3R3R3",3,27.39
2020-10-13,"P8A1M8",3,29.82
2020-10-13,"R2U5Q2",3,56.64
2020-10-13,"R2U5Q2",3,56.64
2020-10-13,"C8Y0V8",2,14.42
2020-10-13,"P5P9I5",4,36.4
2020-10-13,"C1G4W1",3,41.97
2020-10-13,"F9I8B9",3,12.84
2020-10-13,"V6R9N6",4,51.6
2020-10-13,"L2F1W2",1,10.37
2020-10-13,"E1Z8B1",2,35.14
2020-10-13,"E4J5R4",1,13.05
2020-10-13,"E3U7Y3",1,11.89
2020-10-13,"N9L3L9",3,44.43
2020-10-13,"N9S4X9",1,9.12
2020-10-13,"S4Z1E4",4,70.08
2020-10-13,"G9Y3Z9",2,9.6
2020-10-13,"Q1D6P1",1,8.61
2020-10-13,"F7G9H7",3,38.79
2020-10-13,"I0I6Z0",1,9.84
2020-10-13,"X4P2D4",2,33.86
2020-10-13,"H3S0K3",2,32.52
2020-10-13,"T0A9L0",4,80
2020-10-13,"S4K8M4",4,63
2020-10-13,"O2B0Y2",2,14.84
2020-10-13,"B2U5N2",2,16.7
2020-10-13,"B2G7O2",1,6.01
2020-10-14,"X8S6H8",4,27.52
2020-10-14,"C0J9E0",3,34.92
2020-10-14,"C0J9E0",3,34.92
2020-10-14,"Y3V6M3",3,18.81
2020-10-14,"L9I0X9",1,10.02
2020-10-14,"A7D2F7",1,2.08
2020-10-14,"W6J4U6",3,47.13
2020-10-14,"X6E9F6",1,7.15
2020-10-14,"D3C0P3",1,9.44
2020-10-14,"M9K0L9",3,28.14
2020-10-14,"N4G4T4",4,37.92
2020-10-14,"C1Q1Q1",2,21.02
2020-10-14,"R5A2J5",4,54.96
2020-10-14,"J5R6Z5",4,42.8
2020-10-14,"Q6K7Y6",2,18.9
2020-10-14,"R5V0G5",1,12
2020-10-14,"Q0P1L0",1,15.19
2020-10-14,"S9L6Y9",3,29.25
2020-10-14,"V7Q7O7",1,4.43
2020-10-14,"O3U7N3",4,52.04
2020-10-14,"T0Q7F0",4,13.68
2020-10-14,"G8S6W8",2,10.92
2020-10-14,"D9O3U9",1,8.16
2020-10-14,"M2T9B2",4,37.04
2020-10-14,"J5I7D5",1,9.45
2020-10-14,"A8A8I8",1,11.25
2020-10-14,"R2B8A2",1,14.41
2020-10-14,"P2B0N2",3,16.8
2020-10-14,"D9W2W9",3,29.97
2020-10-14,"C9D7P9",3,18.12
2020-10-14,"H1N2P1",1,16.54
2020-10-14,"Z2U0M2",4,57.56
2020-10-14,"N2J9B2",2,23.14
2020-10-14,"Q5P6O5",2,23.86
2020-10-14,"Q5P6O5",2,23.86
2020-10-14,"U2F9J2",4,38.8
2020-10-14,"U6E1E6",3,41.79
2020-10-14,"K9W5U9",1,14.61
2020-10-14,"S6U0Z6",2,34.62
2020-10-14,"O9X9P9",4,10.8
2020-10-14,"U9L7B9",2,38.46
2020-10-14,"Y0M1B0",4,39.2
2020-10-14,"R1Q8X1",3,31.5
2020-10-14,"P9O5R9",4,25.72
2020-10-14,"P8Z3V8",1,9.42
2020-10-14,"B5D9X5",2,20.48
2020-10-14,"I1X8R1",3,19.8
2020-10-14,"Y4G0X4",3,39.84
2020-10-14,"U6T7L6",1,14.88
2020-10-14,"Y4L2Y4",1,13.44
2020-10-14,"M5D8H5",2,21.6
2020-10-14,"Y2P2Q2",3,23.01
2020-10-14,"B6Q8H6",1,15.66
2020-10-14,"U9G8K9",3,24.66
2020-10-14,"X3W0N3",1,8.5
2020-10-14,"Q4K0T4",3,62.25
2020-10-14,"Y1M7V1",3,33.06
2020-10-14,"E0O8N0",4,30.52
2020-10-14,"Q9T9Z9",4,39.12
2020-10-14,"P8A1M8",4,39.76
2020-10-14,"N0N2P0",4,10
2020-10-14,"P2Y4B2",2,24.5
2020-10-14,"Q5V1P5",1,16.62
2020-10-14,"Q3E7M3",3,32.28
2020-10-14,"Y1S2O1",3,13.05
2020-10-14,"L4H8J4",2,16.42
2020-10-14,"B4S4R4",2,21.92
2020-10-14,"L1C0V1",2,4.86
2020-10-14,"U7M2U7",4,25.8
2020-10-14,"C6R4V6",1,14.75
2020-10-14,"X6A5S6",1,12.03
2020-10-14,"A2P1U2",3,13.68
2020-10-14,"F3O7R3",4,47.04
2020-10-14,"B2K5K2",2,21.08
2020-10-14,"B2K5K2",4,42.16
2020-10-14,"C2P1O2",1,12.37
2020-10-14,"L7V3O7",1,10.41
2020-10-14,"Q4M3K4",2,10.1
2020-10-14,"G8M6K8",1,5.15
2020-10-14,"B5B2N5",1,7.73
2020-10-14,"B9Y4X9",3,15.12
2020-10-15,"E2M2M2",2,25.98
2020-10-15,"L0N9X0",1,5.61
2020-10-15,"O6P6J6",3,25.68
2020-10-15,"Y3A3P3",1,3.62
2020-10-15,"A9X6C9",3,36.24
2020-10-15,"A9X6C9",1,12.08
2020-10-15,"X5K8H5",1,12.58
2020-10-15,"L8J7Z8",4,47.36
2020-10-15,"T1R3A1",3,27.36
2020-10-15,"E4H5Q4",2,20.1
2020-10-15,"Q1D4R1",2,16.94
2020-10-15,"D8G9X8",3,44.16
2020-10-15,"G3E5F3",2,4.56
2020-10-15,"Z3P8C3",4,19.16
2020-10-15,"A8T3L8",4,58.16
2020-10-15,"A8T3L8",2,29.08
2020-10-15,"I7K6I7",1,12.9
2020-10-15,"J2M5P2",3,29.94
2020-10-15,"R8W5Q8",4,50.44
2020-10-15,"A9F3E9",1,10.96
2020-10-15,"X7C9Z7",2,11.72
2020-10-15,"Q6X7A6",1,16.62
2020-10-15,"T3Y2Z3",4,41.96
2020-10-15,"G2F8F2",4,20.96
2020-10-15,"I9I5Q9",4,36.68
2020-10-15,"W3Y9R3",2,5.84
2020-10-15,"P0K4Q0",2,16
2020-10-15,"F3E5H3",1,17.27
2020-10-15,"K7D1V7",1,8.06
2020-10-15,"J1F5C1",2,11.92
2020-10-15,"I9F4Y9",3,34.11
2020-10-15,"R3O7R3",4,8.92
2020-10-15,"R3O7R3",1,2.23
2020-10-15,"E9G4F9",1,16.22
2020-10-15,"U6O2A6",3,48.63
2020-10-15,"T1X9B1",4,40.64
2020-10-15,"Y4A7T4",1,15.68
2020-10-15,"H5A4H5",2,12.98
2020-10-15,"B4U6I4",4,45.96
2020-10-15,"P4H0C4",4,28.4
2020-10-15,"Y8B3C8",2,11.34
2020-10-15,"Y8B3C8",2,11.34
2020-10-15,"E7R0B7",1,8.18
2020-10-15,"Q0F3N0",2,18.74
2020-10-15,"Q3M7G3",4,39.16
2020-10-15,"Y2P8H2",4,57.2
2020-10-15,"R6Q0N6",1,7.16
2020-10-15,"W5F5V5",4,24.16
2020-10-15,"R2U5Q2",1,18.88
2020-10-15,"K7A9V7",1,10.55
2020-10-15,"W7X5O7",4,46.24
2020-10-15,"F0O6N0",2,14.82
2020-10-15,"T9I6D9",1,14.91
2020-10-15,"Y1S2O1",3,13.05
2020-10-15,"R1O4L1",3,23.94
2020-10-15,"O0A3F0",2,33.28
2020-10-15,"I1U8W1",4,21.92
2020-10-15,"L4H8J4",4,32.84
2020-10-15,"G4Q2H4",4,35.2
2020-10-15,"H4R1Q4",2,14.48
2020-10-15,"H3S0K3",3,48.78
2020-10-15,"A2D9K2",2,18.18
2020-10-15,"Y4X9C4",4,34.52
2020-10-15,"Y4X9C4",2,17.26
2020-10-15,"Q7K1D7",3,36.33
2020-10-15,"F3O7R3",4,47.04
2020-10-15,"E0Q8B0",3,41.49
2020-10-15,"M9W3L9",1,9.94
2020-10-15,"B5B2N5",2,15.46
2020-10-15,"Z8O4P8",1,13.25
2020-10-15,"S2G3G2",3,39.21
2020-10-15,"H8C3U8",3,44.07
2020-10-16,"I4Y5X4",3,19.44
2020-10-16,"C8A8U8",3,28.95
2020-10-16,"S7E6J7",3,20.16
2020-10-16,"C3V0S3",4,49.84
2020-10-16,"L0I8J0",1,18.09
2020-10-16,"M6Q1V6",3,49.71
2020-10-16,"P9W8T9",4,44.48
2020-10-16,"H1F1V1",1,2.27
2020-10-16,"Q4X8G4",1,15.69
2020-10-16,"F8W5W8",3,22.2
2020-10-16,"P6J1P6",3,32.52
2020-10-16,"N4G4T4",1,9.48
2020-10-16,"L8Y1O8",2,8.58
2020-10-16,"O2C0M2",3,8.82
2020-10-16,"Y8L4H8",1,4.28
2020-10-16,"K4O1Q4",4,25.84
2020-10-16,"Y1W9K1",4,60.56
2020-10-16,"O2V3P2",4,35.16
2020-10-16,"O2V3P2",1,8.79
2020-10-16,"Z8P5J8",3,58.62
2020-10-16,"A8A8I8",4,45
2020-10-16,"V8T6P8",4,33.72
2020-10-16,"H1N2P1",1,16.54
2020-10-16,"X8B4I8",4,25.52
2020-10-16,"U0P1O0",3,88.02
2020-10-16,"A0L6K0",4,40.48
2020-10-16,"P6C2R6",3,13.59
2020-10-16,"W3Q3Z3",1,9.7
2020-10-16,"U9W0X9",1,20.59
2020-10-16,"G3X7X3",3,16.29
2020-10-16,"X1X8O1",2,13.6
2020-10-16,"X1X8O1",2,13.6
2020-10-16,"U1I4Y1",3,59.4
2020-10-16,"Q4T2V4",2,22.22
2020-10-16,"E7Y4Q7",3,21.21
2020-10-16,"Q2R6D2",2,11.98
2020-10-16,"W6T2W6",3,35.28
2020-10-16,"I0T6K0",1,12.7
2020-10-16,"P8Z3V8",2,18.84
2020-10-16,"J1F5C1",3,17.88
2020-10-16,"D8E6D8",3,44.82
2020-10-16,"R3O7R3",2,4.46
2020-10-16,"V5M8U5",4,45.44
2020-10-16,"K6N6H6",3,30.33
2020-10-16,"T1X9B1",1,10.16
2020-10-16,"W8A4L8",3,22.02
2020-10-16,"F7R9H7",3,23.7
2020-10-16,"K3C4F3",4,50.48
2020-10-16,"J5H0Q5",3,34.71
2020-10-16,"Y2P2Q2",1,7.67
2020-10-16,"C0A5W0",4,38.08
2020-10-16,"K5Q9J5",3,12.03
2020-10-16,"J6X4U6",3,11.19
2020-10-16,"T6D0N6",2,23
2020-10-16,"M7Q9F7",2,23.36
2020-10-16,"G7I0V7",2,25.56
2020-10-16,"L6H7Y6",2,30.4
2020-10-16,"F2P8Z2",1,6.27
2020-10-16,"U6I4H6",3,29.16
2020-10-16,"N0V8E0",4,33.48
2020-10-16,"S5B2Z5",4,50.24
2020-10-16,"R2P5L2",4,92.16
2020-10-16,"U7E7P7",3,39.66
2020-10-16,"N5X9J5",1,9.75
2020-10-16,"B0C1B0",4,30.16
2020-10-16,"Q5K0Y5",2,11.02
2020-10-16,"Q5K0Y5",1,5.51
2020-10-16,"O4S6V4",4,24.88
2020-10-16,"L2F1W2",4,41.48
2020-10-16,"R0K5Y0",3,34.08
2020-10-16,"M1H3R1",2,32.3
2020-10-16,"S8F6U8",4,28.4
2020-10-16,"V3O2W3",4,55.64
2020-10-16,"S8Z2R8",4,30.84
2020-10-16,"N6B5P6",3,33.09
2020-10-16,"U3V3K3",1,13.06
2020-10-16,"M1E2U1",1,11.21
2020-10-16,"M1E2U1",2,22.42
2020-10-16,"C6R4V6",1,14.75
2020-10-16,"D5Z0M5",2,17.5
2020-10-16,"F7R6L7",2,23.98
2020-10-16,"J2W3E2",4,29.56
2020-10-16,"C2P1O2",4,49.48
2020-10-16,"J3H1K3",1,8.55
2020-10-16,"Q3J6J3",3,7.71
2020-10-17,"R8A2M8",1,15.55
2020-10-17,"C0J9E0",4,46.56
2020-10-17,"B6B9G6",1,7.93
2020-10-17,"S7E6J7",1,6.72
2020-10-17,"M4Q3G4",3,45.3
